Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8077,CA-2024-105385,2023-02-20,2023-02-26,Standard Class,SJ-91830,Sarah Johnson,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-LA-10000094,Office Supplies,Labels,Labels Model Pro 184,847.86,6,0.0,339.14
8078,CA-2022-105386,2022-01-29,2022-02-04,First Class,AA-27009,Ashley Anderson,Home Office,United States,Portland,Oregon,97201.0,West,OFF-BI-10000154,Office Supplies,Binders,Binders Model Standard 456,1459.92,6,0.0,583.97
8079,CA-2022-105386,01/29/2022,2022-02-04,First Class,AA-27009,Ashley Anderson,Home Office,United States,Portland,Oregon,97201.0,West,FUR-FU-10000076,Furniture,Furnishings,Furnishings Model Pro 800,2317.7,5,0.0,927.08
8080,CA-2024-105387,2022-02-18,2022-02-22,Standard Class,SW-58567,Sarah White,Home Office,United States,Boston,Massachusetts,2108.0,East,OFF-EN-10000232,Office Supplies,Envelopes,Envelopes Model Pro 201,2217.81,7,0.0,887.12
8081,CA-2022-105388,2024-09-13,2024-09-17,First Class,DD-53687,David Davis,Corporate,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000368,Technology,Copiers,Copiers Model Lite 935,2316.36,1,0.0,926.54
8082,CA-2022-105388,2024-09-13,2024-09-17,First Class,DD-53687,David Davis,Corporate,United States,Atlanta,Georgia,30301.0,South,FUR-FU-10000071,Furniture,Furnishings,Furnishings Model Standard 965,222.62,1,0.0,89.05
8083,CA-2023-105389,2021-07-30,2021-08-01,Standard Class,WG-47072,William Gute,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-FA-10000251,Office Supplies,Fasteners,Fasteners Model Plus 756,496.54,1,0.0,198.62
8084,CA-2021-105390,2021-04-22,2021-04-23,Standard Class,AG-55508,Ashley Gute,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,TEC-PH-10000301,Technology,Phones,Phones Model Pro 145,430.76,1,0.0,172.3
8085,CA-2021-105390,2021-04-22,2021-04-23,Standard Class,AG-55508,Ashley Gute,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-BO-10000026,Furniture,Bookcases,Bookcases Model Plus 925,355.32,3,0.5,-71.06
8086,CA-2024-105391,2023-11-14,2023-11-16,Standard Class,DD-53687,David Davis,Corporate,United States,Seattle,Washington,98109.0,West,FUR-TA-10000054,Furniture,Tables,Tables Model Plus 243,6678.48,8,0.5,-1335.7
8087,CA-2021-105392,2021-06-10,2021-06-16,Same Day,EW-42406,Emily White,Home Office,United States,Detroit,Michigan,48201.0,Central,TEC-CO-10000377,Technology,Copiers,Copiers Model Plus 925,11320.2,5,0.0,4528.08
8088,CA-2021-105392,06/10/2021,2021-06-16,Same Day,EW-42406,Emily White,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-AP-10000188,Office Supplies,Appliances,Appliances Model Standard 801,1355.13,6,0.1,451.71
8089,CA-2023-105393,2024-09-19,2024-09-23,Second Class,JJ-86917,John Jackson,Consumer,United States,Miami,Florida,33133.0,South,FUR-BO-10000027,Furniture,Bookcases,Bookcases Model Pro 675,636.63,6,0.5,-127.33
8090,CA-2021-105394,2023-02-07,2023-02-13,Same Day,DT-62098,David Taylor,Home Office,United States,Boston,Massachusetts,2108.0,East,OFF-BI-10000160,Office Supplies,Binders,Binders Model Plus 438,426.5,5,0.7,-426.49
8091,CA-2021-105394,2023-02-07,2023-02-13,Same Day,DT-62098,David Taylor,Home Office,United States,Boston,Massachusetts,2108.0,East,FUR-FU-10000078,Furniture,Furnishings,Furnishings Model Plus 970,574.35,5,0.3,82.05
8092,CA-2023-105395,2021-11-11,2021-11-13,Standard Class,AA-27009,Ashley Anderson,Home Office,United States,Columbus,Ohio,43215.0,East,FUR-BO-10000012,Furniture,Bookcases,Bookcases Model Pro 243,256.91,1,0.0,102.76
8093,CA-2021-105396,2023-06-08,2023-06-12,Same Day,JJ-35272,James Johnson,Consumer,United States,Los Angeles,California,90036.0,West,FUR-BO-10000014,Furniture,Bookcases,Bookcases Model Lite 426,1230.43,7,0.4,-0.0
8094,CA-2021-105396,2023-06-08,2023-06-12,Same Day,JJ-35272,James Johnson,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10000126,Office Supplies,Art,Art Model Lite 284,344.04,1,0.0,137.62
8095,CA-2021-105397,2023-10-29,2023-11-02,Standard Class,JP-28449,James Powers,Consumer,United States,Columbus,Ohio,43215.0,East,OFF-AR-10000137,Office Supplies,Art,Art Model Ultra 818,1211.76,3,0.1,403.92
8096,CA-2023-105398,2021-09-05,2021-09-11,Standard Class,AW-79228,Amanda Wilson,Home Office,United States,Chicago,Illinois,60611.0,Central,OFF-AR-10000121,Office Supplies,Art,Art Model Ultra 398,1850.45,5,0.0,740.18
8097,CA-2023-105398,2021-09-05,2021-09-11,Standard Class,AW-79228,Amanda Wilson,Home Office,United States,Chicago,Illinois,60611.0,Central,FUR-TA-10000058,Furniture,Tables,Tables Model Plus 109,9513.78,6,0.0,3805.51
8098,CA-2023-105399,2022-04-03,2022-04-07,Standard Class,LT-40437,Laura Taylor,Home Office,United States,New York City,New York,10024.0,East,OFF-AP-10000177,Office Supplies,Appliances,Appliances Model Pro 287,694.51,6,0.4,-0.0
8099,CA-2021-105400,2023-12-05,2023-12-09,Same Day,CF-53540,Claire Foster,Corporate,United States,Richmond,Virginia,23219.0,South,TEC-CO-10000371,Technology,Copiers,Copiers Model Plus 706,20871.63,9,0.0,8348.65
8100,CA-2021-105400,2023-12-05,2023-12-09,Same Day,CF-53540,Claire Foster,Corporate,United States,Richmond,Virginia,23219.0,South,OFF-ST-10000102,Office Supplies,Storage,Storage Model Pro 462,1970.99,7,0.0,788.4
8101,CA-2024-105401,2024-10-05,2024-10-09,First Class,DS-96127,David Smith,Home Office,United States,Los Angeles,California,90036.0,West,OFF-AR-10000118,Office Supplies,Art,Art Model Lite 239,141.49,3,0.7,-141.49
8102,CA-2023-105402,2022-07-03,2022-07-07,Same Day,AS-72402,Ashley Smith,Home Office,United States,Phoenix,Arizona,85001.0,West,TEC-MA-10000352,Technology,Machines,Machines Model Standard 928,8259.6,3,0.0,3303.84
8103,CA-2023-105402,2022-07-03,2022-07-07,Same Day,AS-72402,Ashley Smith,Home Office,United States,Phoenix,Arizona,85001.0,West,FUR-BO-10000006,Furniture,Bookcases,Bookcases Model Pro 346,776.86,7,0.0,310.74
8104,CA-2023-105403,2022-09-01,2022-09-07,Same Day,RW-16175,Ryan White,Consumer,United States,Los Angeles,California,90036.0,West,TEC-AC-10000328,Technology,Accessories,Accessories Model Ultra 569,2340.14,8,0.4,-0.0
8105,CA-2024-105404,2023-10-18,2023-10-24,Second Class,JS-56507,James Smith,Corporate,United States,Burlington,North Carolina,,South,OFF-ST-10000102,Office Supplies,Storage,Storage Model Pro 462,760.24,9,0.7,-760.24
8106,CA-2024-105404,2023-10-18,2023-10-24,Second Class,JS-56507,James Smith,Corporate,United States,Burlington,North Carolina,,South,OFF-BI-10000176,Office Supplies,Binders,Binders Model Plus 420,162.6,3,0.2,40.65
8107,CA-2024-105405,2021-11-28,2021-12-02,First Class,RM-53914,Ryan Martin,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-BI-10000165,Office Supplies,Binders,Binders Model Standard 498,109.62,9,0.0,43.85
8108,CA-2023-105406,2022-03-17,2022-03-18,Second Class,LT-22899,Laura Thomas,Consumer,United States,Houston,Texas,77002.0,Central,OFF-ST-10000109,Office Supplies,Storage,Storage Model Standard 249,246.0,6,0.0,98.4
8109,CA-2023-105406,2022-03-17,2022-03-18,Second Class,LT-22899,Laura Thomas,Consumer,United States,Houston,Texas,77002.0,Central,OFF-BI-10000171,Office Supplies,Binders,Binders Model Ultra 711,1282.75,8,0.2,320.69
8110,CA-2024-105407,2021-09-21,2021-09-22,Same Day,EW-98276,Emily Wilson,Home Office,United States,Seattle,Washington,98109.0,West,TEC-MA-10000353,Technology,Machines,Machines Model Ultra 225,6394.36,4,0.0,2557.74
8111,CA-2023-105408,2022-01-17,2022-01-21,Same Day,DJ-86344,David Johnson,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-PA-10000202,Office Supplies,Paper,Paper Model Pro 549,433.99,1,0.0,173.6
8112,CA-2023-105408,2022-01-17,2022-01-21,Same Day,DJ-86344,David Johnson,Home Office,United States,Richmond,Virginia,23219.0,South,TEC-CO-10000374,Technology,Copiers,Copiers Model Standard 655,5862.95,5,0.3,837.56
8113,CA-2021-105409,2021-02-07,2021-02-11,First Class,LT-53933,Laura Taylor,Consumer,United States,Miami,Florida,33133.0,South,OFF-AP-10000182,Office Supplies,Appliances,Appliances Model Plus 668,91.76,5,0.8,-183.52
8114,CA-2023-105410,2021-03-27,2021-04-02,First Class,RA-69890,Ryan Anderson,Consumer,United States,Miami,Florida,33133.0,South,FUR-TA-10000057,Furniture,Tables,Tables Model Standard 240,2003.46,2,0.0,801.38
8115,CA-2023-105410,2021-03-27,2021-04-02,First Class,RA-69890,Ryan Anderson,Consumer,United States,Miami,Florida,33133.0, South ,OFF-SU-10000276,Office Supplies,Supplies,Supplies Model Pro 908,184.51,1,0.1,61.5
8116,CA-2021-105411,2022-10-16,2022-10-20,Same Day,MA-69177,Megan Anderson,Consumer,United States,Miami,Florida,33133.0,South,OFF-AR-10000127,Office Supplies,Art,Art Model Lite 127,3815.76,8,0.0,1526.3
8117,CA-2024-105412,2021-06-07,2021-06-08,Second Class,JA-48652,John Anderson,Corporate,United States,Houston,Texas,77002.0,Central,OFF-AP-10000198,Office Supplies,Appliances,Appliances Model Standard 659,819.63,7,0.0,327.85
8118,CA-2024-105412,06/07/2021,2021-06-08,Second Class,JA-48652,John Anderson,Corporate,United States,Houston,Texas,77002.0,Central,TEC-CO-10000360,Technology,Copiers,Copiers Model Plus 758,4241.09,8,0.7,-4241.09
8119,CA-2023-105413,2023-05-28,2023-06-03,Standard Class,MP-69600,Michael Powers,Consumer,United States,Detroit,Michigan,48201.0,Central,TEC-PH-10000293,Technology,Phones,Phones Model Pro 443,1946.3,6,0.2,486.57
8120,CA-2022-105414,2022-06-30,2022-07-02,First Class,RF-22672,Ryan Foster,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-BO-10000031,Furniture,Bookcases,Bookcases Model Standard 967,191.83,1,0.0,76.73
8121,CA-2022-105414,2022-06-30,2022-07-02,First Class,RF-22672,Ryan Foster,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-BI-10000173,Office Supplies,Binders,Binders Model Ultra 965,187.48,4,0.8,-374.96
8122,CA-2022-105415,2021-05-16,2021-05-20,Second Class,RM-59615,Ryan Martin,Consumer,United States,Detroit,Michigan,48201.0, Central ,FUR-BO-10000014,Furniture,Bookcases,Bookcases Model Lite 426,1171.84,4,0.0,468.74
8123,CA-2022-105416,2022-02-20,2022-02-24,Same Day,AD-94343,Amanda Davis,Corporate,United States,New York City,New York,10024.0,East,OFF-SU-10000274,Office Supplies,Supplies,Supplies Model Pro 701,77.56,9,0.8,-155.13
8124,CA-2022-105416,2022-02-20,2022-02-24,Same Day,AD-94343,Amanda Davis,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10000118,Office Supplies,Art,Art Model Lite 239,314.42,2,0.0,125.77
8125,CA-2024-105417,2024-01-15,2024-01-17,First Class,JT-35928,John Thomas,Corporate,United States,Atlanta,Georgia,30301.0,South,FUR-CH-10000034,Furniture,Chairs,Chairs Model Lite 140,1314.21,3,0.0,525.68
8126,CA-2024-105418,2021-10-30,2021-11-05,Standard Class,RW-55015,Ryan White,Home Office,United States,Miami,Florida,33133.0,South,OFF-SU-10000278,Office Supplies,Supplies,Supplies Model Standard 533,1769.45,5,0.0,707.78
8127,CA-2024-105418,2021-10-30,2021-11-05,Standard Class,RW-55015,Ryan White,Home Office,United States,Miami,Florida,33133.0, South ,FUR-BO-10000002,Furniture,Bookcases,Bookcases Model Plus 353,942.84,4,0.0,377.14
8128,CA-2021-105419,2022-11-16,2022-11-20,First Class,AJ-49315,Amanda Johnson,Consumer,United States,Seattle,Washington,98109.0,West,OFF-BI-10000160,Office Supplies,Binders,Binders Model Plus 438,426.5,3,0.5,-85.29
8129,CA-2022-105420,2021-08-24,2021-08-25,Same Day,WM-89131,William Miller,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10000044,Furniture,Chairs,Chairs Model Ultra 415,82.9,3,0.8,-165.81
8130,CA-2022-105420,2021-08-24,2021-08-25,Same Day,WM-89131,William Miller,Corporate,United States,Los Angeles,California,90036.0,west,FUR-FU-10000078,Furniture,Furnishings,Furnishings Model Plus 970,459.48,4,0.3,65.64
8131,CA-2022-105421,2024-05-06,2024-05-08,Standard Class,JM-92544,Jessica Martin,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AR-10000128,Office Supplies,Art,Art Model Standard 825,338.19,3,0.0,135.28
8132,CA-2023-105422,2021-01-04,2021-01-08,First Class,AW-84691,Ashley Wilson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-AP-10000193,Office Supplies,Appliances,Appliances Model Standard 679,672.89,9,0.8,-1345.79
8133,CA-2023-105422,2021-01-04,2021-01-08,First Class,AW-84691,Ashley Wilson,Home Office,United States,Detroit,Michigan,48201.0,Central,TEC-PH-10000294,Technology,Phones,Phones Model Ultra 636,70.21,2,0.15,20.65
8134,CA-2023-105423,2023-03-24,2023-03-28,Second Class,WS-23238,William Smith,Corporate,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000373,Technology,Copiers,Copiers Model Lite 677,573.15,1,0.8,-1146.31
8135,CA-2023-105424,2023-05-01,2023-05-07,Same Day,MA-27781,Megan Anderson,Corporate,United States,Richmond,Virginia,23219.0,South,FUR-CH-10000042,Furniture,Chairs,Chairs Model Lite 429,1326.0,4,0.15,390.0
8136,CA-2023-105424,05/01/2023,2023-05-07,Same Day,MA-27781,Megan Anderson,Corporate,United States,Richmond,Virginia,23219.0,South,OFF-LA-10000099,Office Supplies,Labels,Labels Model Ultra 204,318.45,5,0.15,93.66
8137,CA-2021-105425,2022-09-23,2022-09-25,Second Class,JJ-35272,James Johnson,Consumer,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-BO-10000006,Furniture,Bookcases,Bookcases Model Pro 346,665.88,6,0.0,266.35
8138,CA-2021-105426,08/19/2022,2022-08-23,Standard Class,JW-17292,James White,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-EN-10000218,Office Supplies,Envelopes,Envelopes Model Ultra 742,85.19,2,0.8,-170.37
8139,CA-2021-105426,08/19/2022,2022-08-23,Standard Class,JW-17292,James White,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-FA-10000271,Office Supplies,Fasteners,Fasteners Model Plus 496,2159.0,5,0.0,863.6
8140,CA-2024-105427,2021-12-21,2021-12-27,Second Class,LS-84991,Laura Smith,Corporate,United States,Miami,Florida,33133.0,South,OFF-PA-10000207,Office Supplies,Paper,Paper Model Plus 933,701.82,9,0.3,100.26
8141,CA-2024-105428,2021-10-20,2021-10-24,Standard Class,CT-99889,Claire Taylor,Home Office,United States,Boston,Massachusetts,2108.0, East ,OFF-AP-10000186,Office Supplies,Appliances,Appliances Model Plus 934,356.63,6,0.7,-356.64
8142,CA-2024-105428,2021-10-20,2021-10-24,Standard Class,CT-99889,Claire Taylor,Home Office,United States,Boston,Massachusetts,2108.0, East ,OFF-ST-10000106,Office Supplies,Storage,Storage Model Lite 348,580.52,2,0.0,232.21
8143,CA-2022-105429,2021-04-28,2021-05-04,First Class,DD-84349,David Davis,Consumer,United States,Richmond,Virginia,23219.0,South,OFF-FA-10000258,Office Supplies,Fasteners,Fasteners Model Lite 847,594.54,3,0.0,237.82
8144,CA-2022-105430,2023-08-18,2023-08-22,Standard Class,AW-79228,Amanda Wilson,Home Office,United States,Miami,Florida,33133.0,South,FUR-CH-10000035,Furniture,Chairs,Chairs Model Plus 923,1149.69,3,0.0,459.88
8145,CA-2022-105430,2023-08-18,2023-08-22,Standard Class,AW-79228,Amanda Wilson,Home Office,United States,Miami,Florida,33133.0,South,OFF-AP-10000181,Office Supplies,Appliances,Appliances Model Lite 810,276.23,2,0.7,-276.24
8146,CA-2023-105431,2021-10-19,2021-10-20,Second Class,SM-56566,Sarah Miller,Consumer,United States,Columbus,Ohio,43215.0,East,OFF-ST-10000103,Office Supplies,Storage,Storage Model Lite 712,276.06,1,0.3,39.44
8147,CA-2024-105432,2022-12-27,2022-12-31,Second Class,WT-99181,William Taylor,Home Office,United States,Seattle,Washington,98109.0,West,OFF-BI-10000148,Office Supplies,Binders,Binders Model Lite 807,2297.07,9,0.0,918.83
8148,CA-2024-105432,2022-12-27,2022-12-31,Second Class,WT-99181,William Taylor,Home Office,United States,Seattle,Washington,98109.0,West,FUR-BO-10000010,Furniture,Bookcases,Bookcases Model Standard 549,224.69,2,0.1,74.89
8149,CA-2024-105433,2022-06-14,2022-06-18,Second Class,CH-58393,Claire Harris,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-BI-10000142,Office Supplies,Binders,Binders Model Standard 870,413.95,3,0.2,103.49
8150,CA-2021-105434,2024-02-21,2024-02-25,Standard Class,JP-51224,James Powers,Corporate,United States,Boston,Massachusetts,2108.0,East,OFF-BI-10000164,Office Supplies,Binders,Binders Model Lite 302,1289.62,8,0.3,184.23
8151,CA-2021-105434,2024-02-21,2024-02-25,Standard Class,JP-51224,James Powers,Corporate,United States,Boston,Massachusetts,2108.0,East,OFF-EN-10000219,Office Supplies,Envelopes,Envelopes Model Standard 177,769.15,3,0.2,192.29
8152,CA-2021-105435,2023-09-13,2023-09-17,Standard Class,RT-64747,Robert Thomas,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-EN-10000219,Office Supplies,Envelopes,Envelopes Model Standard 177,576.86,6,0.7,-576.87
8153,CA-2022-105436,2021-06-27,2021-07-01,Same Day,EA-27172,Emily Anderson,Corporate,United States,Detroit,Michigan,48201.0,Central,FUR-BO-10000029,Furniture,Bookcases,Bookcases Model Standard 348,850.18,7,0.1,283.39
8154,CA-2022-105436,2021-06-27,2021-07-01,Same Day,EA-27172,Emily Anderson,Corporate,United States,Detroit,Michigan,48201.0,Central,TEC-AC-10000318,Technology,Accessories,Accessories Model Plus 254,23.63,6,0.7,-23.64
8155,CA-2024-105437,2022-08-11,2022-08-12,Second Class,RS-50135,Robert Smith,Home Office,United States,Los Angeles,California,90036.0,West,TEC-PH-10000292,Technology,Phones,Phones Model Ultra 850,3199.25,8,0.1,1066.42
8156,CA-2022-105438,2024-09-23,2024-09-25,Standard Class,WW-23256,William White,Home Office,United States,Los Angeles,California,90036.0,West,OFF-PA-10000214,Office Supplies,Paper,Paper Model Pro 383,3522.28,9,0.1,1174.09
8157,CA-2022-105438,2024-09-23,2024-09-25,Standard Class,WW-23256,William White,Home Office,United States,Los Angeles,California,90036.0,West,OFF-BI-10000166,Office Supplies,Binders,Binders Model Plus 310,248.86,2,0.15,73.19
8158,CA-2024-105439,2022-04-19,2022-04-23,Standard Class,RP-99353,Robert Powers,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000299,Technology,Phones,Phones Model Pro 687,340.32,2,0.5,-68.06
8159,CA-2021-105440,2023-11-30,2023-12-04,First Class,MT-23473,Michael Thomas,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AR-10000140,Office Supplies,Art,Art Model Ultra 270,196.22,2,0.7,-196.22
8160,CA-2021-105440,2023-11-30,2023-12-04,First Class,MT-23473,Michael Thomas,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-FA-10000270,Office Supplies,Fasteners,Fasteners Model Pro 469,3273.34,7,0.0,1309.34
8161,CA-2023-105441,2022-08-18,2022-08-22,Standard Class,JW-83889,James White,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-AC-10000327,Technology,Accessories,Accessories Model Lite 522,1484.32,6,0.3,212.04
8162,CA-2024-105442,2023-10-14,2023-10-20,Standard Class,CA-30701,Claire Anderson,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-BO-10000030,Furniture,Bookcases,Bookcases Model Ultra 762,19.5,2,0.8,-38.99
8163,CA-2024-105442,2023-10-14,2023-10-20,Standard Class,CA-30701,Claire Anderson,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-FA-10000273,Office Supplies,Fasteners,Fasteners Model Plus 881,433.44,6,0.7,-433.44
8164,CA-2022-105443,2024-06-29,2024-07-01,Standard Class,DF-67640,David Foster,Consumer,United States,Los Angeles,California,90036.0,West,FUR-BO-10000029,Furniture,Bookcases,Bookcases Model Standard 348,242.91,6,0.7,-242.91
8165,CA-2023-105444,2024-10-07,2024-10-11,Same Day,CG-15100,Claire Gute,Consumer,United States,Miami,Florida,33133.0,South,OFF-SU-10000290,Office Supplies,Supplies,Supplies Model Standard 455,532.54,4,0.5,-106.51
8166,CA-2023-105444,2024-10-07,2024-10-11,Same Day,CG-15100,Claire Gute,Consumer,United States,Miami,Florida,33133.0,South,OFF-AR-10000137,Office Supplies,Art,Art Model Ultra 818,4039.2,9,0.0,1615.68
8167,CA-2023-105445,2022-07-25,2022-07-29,Standard Class,JJ-93746,John Johnson,Corporate,United States,Houston,Texas,77002.0,central,OFF-BI-10000149,Office Supplies,Binders,Binders Model Ultra 125,1331.42,6,0.1,443.8
8168,CA-2024-105446,2023-04-20,2023-04-24,First Class,AJ-42087,Amanda Jackson,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000102,Office Supplies,Storage,Storage Model Pro 462,394.2,7,0.8,-788.39
8169,CA-2024-105446,2023-04-20,2023-04-24,First Class,AJ-42087,Amanda Jackson,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10000134,Office Supplies,Art,Art Model Lite 590,295.3,1,0.0,118.12
8170,CA-2022-105447,2022-03-11,2022-03-13,Second Class,MM-37535,Megan Miller,Home Office,United States,Atlanta,Georgia,30301.0,South,FUR-BO-10000010,Furniture,Bookcases,Bookcases Model Standard 549,112.35,1,0.1,37.45
8171,CA-2022-105448,2024-03-04,2024-03-06,First Class,JP-28449,James Powers,Consumer,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-TA-10000052,Furniture,Tables,Tables Model Ultra 363,2004.49,6,0.8,-4008.99
8172,CA-2022-105448,2024-03-04,2024-03-06,First Class,JP-28449,James Powers,Consumer,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-LA-10000100,Office Supplies,Labels,Labels Model Plus 541,1609.51,7,0.0,643.8
8173,CA-2022-105449,03/27/2023,2023-03-28,Same Day,AG-86869,Amanda Gute,Home Office,United States,Portland,Oregon,97201.0,West,FUR-CH-10000046,Furniture,Chairs,Chairs Model Standard 879,1074.75,3,0.15,316.1
8174,CA-2023-105450,2023-03-19,2023-03-23,Second Class,JJ-35272,James Johnson,Consumer,United States,Chicago,Illinois,60611.0,Central,TEC-AC-10000333,Technology,Accessories,Accessories Model Plus 398,82.73,1,0.4,-0.0
8175,CA-2023-105450,2023-03-19,2023-03-23,Second Class,JJ-35272,James Johnson,Consumer,United States,Chicago,Illinois,60611.0,Central,TEC-PH-10000305,Technology,Phones,Phones Model Standard 329,251.52,5,0.7,-251.52
8176,CA-2022-105451,2023-02-28,2023-03-04,Second Class,RT-36922,Ryan Thomas,Home Office,United States,Los Angeles,California,90036.0,West,TEC-CO-10000362,Technology,Copiers,Copiers Model Ultra 591,6972.71,7,0.4,-0.0
8177,CA-2024-105452,2021-03-21,2021-03-22,Second Class,LP-71000,Laura Powers,Corporate,United States,Richmond,Virginia,23219.0,south,OFF-LA-10000092,Office Supplies,Labels,Labels Model Lite 776,706.46,6,0.4,-0.0
8178,CA-2024-105452,2021-03-21,2021-03-22,Second Class,LP-71000,Laura Powers,Corporate,United States,Richmond,Virginia,23219.0,south,OFF-LA-10000099,Office Supplies,Labels,Labels Model Ultra 204,359.66,6,0.2,89.91
8179,CA-2024-105453,2024-05-11,2024-05-17,Same Day,DG-62184,David Gute,Corporate,United States,Miami,Florida,33133.0,South,OFF-FA-10000244,Office Supplies,Fasteners,Fasteners Model Lite 796,638.62,4,0.3,91.23
8180,CA-2022-105454,2021-04-01,2021-04-05,First Class,JD-93695,John Davis,Corporate,United States,Phoenix,Arizona,85001.0,West,TEC-CO-10000358,Technology,Copiers,Copiers Model Ultra 610,6228.09,4,0.15,1831.79
8181,CA-2022-105454,2021-04-01,2021-04-05,First Class,JD-93695,John Davis,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-TA-10000054,Furniture,Tables,Tables Model Plus 243,8515.06,6,0.15,2504.43
8182,CA-2023-105455,2024-10-24,2024-10-26,Standard Class,AW-13445,Ashley Wilson,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-BO-10000019,Furniture,Bookcases,Bookcases Model Plus 741,685.18,2,0.0,274.07
8183,CA-2022-105456,03/24/2024,2024-03-26,Second Class,RT-65097,Robert Thomas,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-BO-10000028,Furniture,Bookcases,Bookcases Model Standard 670,1833.96,8,0.15,539.4
8184,CA-2022-105456,03/24/2024,2024-03-26,Second Class,RT-65097,Robert Thomas,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-AP-10000185,Office Supplies,Appliances,Appliances Model Ultra 109,1979.68,8,0.0,791.87
8185,CA-2024-105457,06/11/2021,2021-06-15,Same Day,LF-87569,Laura Foster,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-SU-10000282,Office Supplies,Supplies,Supplies Model Plus 927,51.68,1,0.4,0.0
8186,CA-2024-105458,2021-01-09,2021-01-13,Second Class,WW-23256,William White,Home Office,United States,Portland,Oregon,97201.0,West,OFF-FA-10000271,Office Supplies,Fasteners,Fasteners Model Plus 496,3886.2,9,0.0,1554.48
8187,CA-2024-105458,2021-01-09,2021-01-13,Second Class,WW-23256,William White,Home Office,United States,Portland,Oregon,97201.0,West,OFF-AR-10000121,Office Supplies,Art,Art Model Ultra 398,740.18,4,0.5,-148.04
8188,CA-2022-105459,2022-02-08,2022-02-14,First Class,JJ-30028,Jessica Jackson,Home Office,United States,Portland,Oregon,97201.0,West,OFF-SU-10000286,Office Supplies,Supplies,Supplies Model Standard 218,2089.35,9,0.0,835.74
8189,CA-2022-105460,2023-11-02,2023-11-06,Standard Class,RT-93227,Ryan Taylor,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-LA-10000092,Office Supplies,Labels,Labels Model Lite 776,235.49,4,0.7,-235.49
8190,CA-2022-105460,2023-11-02,2023-11-06,Standard Class,RT-93227,Ryan Taylor,Consumer,United States,Boston,Massachusetts,2108.0,East,FUR-BO-10000009,Furniture,Bookcases,Bookcases Model Pro 350,1677.92,5,0.1,559.31
8191,CA-2024-105461,2022-02-26,2022-03-02,Second Class,LS-45992,Laura Smith,Corporate,United States,Chicago,Illinois,60611.0,Central,OFF-FA-10000259,Office Supplies,Fasteners,Fasteners Model Standard 422,636.21,8,0.8,-1272.41
8192,CA-2023-105462,2022-06-28,2022-07-02,Standard Class,CM-27146,Claire Miller,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-CH-10000039,Furniture,Chairs,Chairs Model Pro 864,4498.11,9,0.0,1799.24
8193,CA-2023-105462,2022-06-28,2022-07-02,Standard Class,CM-27146,Claire Miller,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-EN-10000224,Office Supplies,Envelopes,Envelopes Model Pro 848,243.18,1,0.5,-48.63
